,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
5903,Josh Melton,Another Man's Treasure,4Ktt7KjXrAKvJ8OkarXhaU,57,0.55,0.691,7,-4.826,1,0.0617,0.629,0.0,0.296,0.902,172.101,194467,4
5904,HoodRich Pablo Juan,Iced Up,5Nsti2cPKwLKrOKwziGPsD,55,0.945,0.462,9,-8.81,1,0.387,0.0188,0.0,0.602,0.284,132.018,265488,4
5905,"Sarah, the Illstrumentalist",All the Feels,6KKu7Lfc3BFeL7Jsu7NGAI,60,0.804,0.722,0,-6.594,0,0.0433,0.0684,0.469,0.246,0.598,89.965,133250,4
5906,EARTHGANG,Swivel,7D8LAxOysvt1GHUBypnEBc,57,0.493,0.489,2,-8.644,1,0.447,0.236,0.0,0.33,0.438,69.419,194613,3
5907,ATEEZ,Dazzling Light,7HyAzQHnTni37xGUlve1iD,63,0.589,0.938,9,-3.453,0,0.249,0.0355,0.0,0.0757,0.566,156.029,189573,4
5908,Wage War,Prison,0SDqayZqlrPBGy59KLEG5e,58,0.554,0.986,8,-2.38,0,0.24,0.000692,6.92e-06,0.163,0.459,113.541,168640,4
5909,NoCap,No Jewelry,5zIxaj7kkHwJs9ZXHVR0WC,56,0.911,0.56,7,-7.68,1,0.336,0.0238,0.0,0.33,0.495,130.039,125977,4
5910,Danny Gokey,Wanted,6d7FHsBMvtiRM3AtOjlcsI,57,0.328,0.548,3,-6.845,1,0.0366,0.516,0.0,0.108,0.0775,145.994,235760,4
5911,STEPHAN,Daytrip,5QTFijKBM9oCO5vH744k7r,57,0.926,0.681,8,-7.047,0,0.114,0.619,6.26e-05,0.677,0.565,139.958,144857,4
5912,Hollywood Undead,Bullet,0Obbxb3U03XoZ6f48PcPOx,0,0.681,0.833,4,-4.334,1,0.121,0.179,0.0,0.0677,0.889,184.975,197813,4
5913,Fenick,Longwayhome,0Z2QIzFfHpWrDdZGdQltbm,60,0.656,0.224,3,-19.595,1,0.0543,0.823,0.913,0.114,0.374,82.032,128750,4
5914,Fan Sounds,Box Fan Sleeping Sound,1n2Gvb9Aq6dSudGawjBXPS,57,0.0,2.03e-05,4,-25.28,1,0.0,0.139,0.452,0.112,0.0,0.0,65679,0
5915,CIX,Movie Star,65pVi11JqwSZqUuYAqLP36,65,0.718,0.89,3,-3.798,0,0.0553,0.107,0.0,0.462,0.741,111.967,210507,4
5916,Hit-Boy,No L's,0RjCea6cbLgCD0h3ELxXSl,59,0.868,0.583,9,-4.167,1,0.25,0.115,3.03e-06,0.0634,0.436,160.013,195013,4
5917,Deorro,All This Time,3zGpHUsSZ0xLRdDlbWbv5G,64,0.66,0.857,2,-5.219,1,0.321,0.167,1.36e-05,0.119,0.233,130.069,225160,4
5918,Rels B,A Mí,6kbzFdX9KkJpAADAqArxgW,76,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,4
5919,Krewella,Ghost,3eUJpP9sVLaAzADydIRezg,61,0.67,0.878,1,-3.208,0,0.054,0.00672,0.000359,0.305,0.498,95.041,186966,4
5920,A$AP Ferg,Pups (feat. A$AP Rocky),7vYGVlZg0PqUsClnOqhK5q,59,0.52,0.742,1,-5.488,0,0.359,0.00766,0.0,0.414,0.438,117.864,148733,5
5921,Ganja White Night,Jungle Juice,1VxQboO0KAsIm8MjSShBJv,56,0.645,0.662,10,-5.899,0,0.0446,0.0208,0.227,0.109,0.231,72.533,274967,4
5922,Aaron May,Chains,6jGB7sTynUWRnwiz8Lz87P,57,0.968,0.382,1,-5.981,1,0.284,0.408,2.4e-06,0.103,0.69,121.952,150257,4
5923,Natalia Jiménez,El Color de Tus Ojos,1foxMPXhpLxGJxATRl5rYg,65,0.658,0.411,10,-6.394,1,0.0352,0.0806,5.99e-06,0.0942,0.397,123.978,245947,4
5924,Snoh Aalegra,Love Like That,3sExIYzfZX7TxzWs9ki1Of,60,0.635,0.614,8,-7.226,0,0.0676,0.0102,2.25e-05,0.0831,0.631,165.92,195846,4
5925,Survive Said The Prophet,Mukanjyo,02846iBEHz7g1pFLvpRllW,63,0.316,0.961,7,-4.082,1,0.129,0.00364,0.0,0.226,0.304,94.858,192400,4
5926,Maya Åström,Den kvällen jag såg dig,56fIwUypHXydCXvt9wHj9P,62,0.465,0.115,2,-21.898,0,0.049,0.995,0.965,0.0866,0.629,128.9,111250,4
5927,Wilder Woods,Supply & Demand,0tsUIJakq2RksuC1YixAHX,59,0.492,0.804,8,-5.053,1,0.078,0.0273,1.55e-06,0.071,0.574,159.956,196451,4
5928,Ella Henderson,Glorious,7xPIlYAQvOubFllPkn8XSL,67,0.756,0.54,6,-5.456,1,0.125,0.155,0.0,0.0551,0.642,108.274,184800,4
5929,LEGADO 7,El Chili Willy,4TBinkhZWTRdjio4DCHtCm,59,0.81,0.941,11,-3.505,1,0.0613,0.31,9.02e-05,0.101,0.686,112.518,217250,4
5930,Quietpoet,area,08vuEOCKcpO6zH5g20Iidg,58,0.796,0.332,11,-13.535,1,0.115,0.628,0.863,0.234,0.721,82.03,99558,4
5931,SAINt JHN,Call Me After You Hear This,1AsKzDWZIOdfP81umpvutS,60,0.823,0.714,7,-6.294,1,0.0464,0.148,0.0646,0.107,0.346,116.964,175585,4
5932,Elevation Worship,Love Won't Give Up,5rv78dzjKyBKYmHOoLEibO,58,0.443,0.752,10,-7.119,1,0.0373,0.147,0.0,0.942,0.345,146.978,279622,4
5933,Jack Harlow,WARSAW (feat. 2forwOyNE),2ihL1KGMA0geIqGT5pkZzo,56,0.923,0.533,5,-5.627,0,0.0883,0.0474,4.12e-06,0.0925,0.689,97.958,187267,4
5934,Yung Bandz,Hustle Loyalty Respect,0qER2vSi5TcTy5b3yKu84x,55,0.819,0.715,10,-8.808,0,0.292,0.07,0.000505,0.274,0.119,98.041,62485,4
5935,Highly Suspect,Juzo,1obgqOvMY3jaMu65WMMlxu,49,0.0735,0.0849,6,-11.532,0,0.0379,0.995,0.906,0.104,0.0348,177.296,86838,3
5936,Brytiago,Aprendi a Amar,7M8K2ermHPnLJildw6F6EP,68,0.746,0.63,6,-4.453,0,0.0863,0.127,0.0,0.141,0.843,174.044,213793,4
5937,Better Oblivion Community Center,Dylan Thomas,6x14wL9HvABR2Rix8N88EH,58,0.592,0.805,2,-7.995,1,0.0371,0.000128,0.000211,0.0916,0.505,116.072,216787,4
5938,Maddie & Tae,Everywhere I'm Goin',74EV2uPNEXmX3UGInlPxM3,58,0.52,0.689,7,-4.64,1,0.0307,0.367,2.1e-05,0.119,0.39,79.007,210200,4
5939,Oliver Heldens,This Groove - Codeko Remix,0iIF71yQUh4V3w5J00ob7K,65,0.63,0.907,8,-3.598,1,0.0615,0.000913,0.000474,0.119,0.547,124.019,191613,4
5940,88GLAM,Lil Boat (feat. Lil Yachty) - Remix,2FIhb6DvwTdFf6yOWNI74G,58,0.79,0.674,6,-4.24,0,0.092,0.0175,2.49e-06,0.0997,0.604,150.058,244800,4
5941,Tritonal,Never Be The Same,2N7Qm7YdgvWlg8ZoxLkOND,60,0.504,0.87,4,-4.828,1,0.0449,0.0164,0.0,0.125,0.276,127.997,264375,4
5942,Matisse & Sadko,Don’t Tell Me,7gq9Mo03Zr417T2C5sgR03,65,0.597,0.785,4,-3.219,0,0.04,0.113,0.0,0.336,0.575,126.002,173571,4
5943,Anderson .Paak,Winners Circle,3AN70xkC9i9fFBpKlukRhY,60,0.764,0.591,2,-8.81,1,0.307,0.182,8.32e-06,0.396,0.694,94.089,209238,4
5944,Highly Suspect,Tetsuo's Bike,1xt8FjnNARQRYXrPw02brX,49,0.772,0.722,6,-8.578,0,0.0634,0.0168,0.892,0.0778,0.726,119.935,80665,4
5945,BJ The Chicago Kid,Get Away,0sfDMsYTbwKYNSqd7SPqRn,58,0.868,0.545,2,-6.71,1,0.106,0.257,1.54e-06,0.0908,0.55,117.568,283797,4
5946,Justin Quiles,Otra Vez,6P1CgIgKVxLFgFUHtymVpV,71,0.89,0.539,11,-3.327,0,0.0658,0.0816,0.0,0.0886,0.548,94.006,170560,4
5947,YK Osiris,Worth It - Remix,21zr9IucVstq6J3gf9VaqX,60,0.667,0.634,5,-3.04,0,0.0588,0.371,0.0,0.0845,0.616,123.991,227960,5
5948,Adventure Club,Already Know,3HI54kkKSEZO2wp9hV5tgo,57,0.468,0.649,9,-2.753,0,0.0393,0.432,0.0,0.105,0.272,140.111,230853,4
5949,Orville Peck,Dead of Night,4WDazmiEd5PyY3taS11VfD,57,0.506,0.565,2,-11.003,1,0.0521,0.816,0.476,0.0587,0.486,100.05,239000,4
5950,100 gecs,money machine,58aRrOlOxUYWioWhz172w4,57,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877,114460,4
5951,Danny Brown,Combat,3ZbTIbNjbLZtIxk39IRrBQ,59,0.693,0.816,1,-6.595,1,0.331,0.143,0.00136,0.48,0.666,101.852,218576,4
5952,High Valley,Single Man,4AVIrXOMovFZ5AUEbe8Vpj,60,0.594,0.966,0,-4.627,1,0.0601,0.083,0.0,0.0829,0.637,124.032,206587,4
5953,AB6IX,BLIND FOR LOVE,4bUkJxCgAY9e9Tb0r4vOoy,67,0.752,0.829,10,-4.471,0,0.0576,0.0175,0.0,0.0472,0.528,122.062,216992,4
5954,DJ Snake,"Made In France (with Tchami & Malaa, feat. Mercer)",0E3L4BNuUlZyvcZyySTfKr,66,0.836,0.949,11,-4.127,0,0.0786,0.00295,0.247,0.0542,0.506,126.007,251429,4
5955,Marshmello,Sell Out,0e9yz3Fz7Nn6I5E4XBP8no,61,0.605,0.963,3,0.634,0,0.0681,0.0125,0.788,0.434,0.42,145.013,192000,4
5956,Becky G,NI DE TI NI DE NADIE,669yKzDjTWdKyB2KnTbhxG,62,0.718,0.692,10,-4.77,0,0.501,0.326,0.0,0.105,0.535,184.0,181253,4
5957,Aries,DEITY,5l5SMWVPhVlJOmYFzDmJvY,59,0.746,0.548,7,-5.098,1,0.0533,0.148,2.21e-06,0.0984,0.498,87.946,152727,4
5958,Rod Wave,Bottom Boy Survivor,58xMJM8jOpLcQWWjeoobBQ,55,0.617,0.539,1,-9.286,1,0.0847,0.0131,4.02e-06,0.31,0.39,84.996,173727,4
5959,blackbear,NYLA,5ovclwxhDdIU5UfVioEhCx,60,0.567,0.195,9,-11.586,1,0.0345,0.449,0.0,0.473,0.193,119.819,252097,3
5960,Bon Iver,Yi,1sgBtdd3OgBABV9L5tM8K8,60,0.661,0.407,10,-21.583,0,0.747,0.73,0.0,0.862,0.277,78.382,31547,4
5961,Surfaces,This View,4O7caZhpneiM52gAlCsTpq,58,0.812,0.769,6,-5.581,1,0.0442,0.0936,0.0,0.0621,0.782,133.023,162406,4
5962,a boy with a balloon,Waking Up Is Hard Sometimes,19umVTVtQDDhqjnJjsSByX,61,0.664,0.406,10,-11.968,1,0.0337,0.563,0.496,0.106,0.289,105.036,136000,3
5963,Stanley Roth,How It Was Supposed To Be,7y39ldlFRK27CYlYM2kIy5,64,0.45,0.0165,9,-23.216,1,0.0342,0.98,0.877,0.111,0.175,68.988,134731,4
5964,BURNS,Energy (with A$AP Rocky & Sabrina Claudio),13jLiEg5wdMXuJzXXnRcnj,62,0.684,0.862,6,-4.855,0,0.0952,0.0627,0.000177,0.126,0.275,120.02,228396,4
5965,Dave East,Godfather 4,5jWsZAxLCIlCQcwiAfpNV9,57,0.425,0.744,6,-5.828,0,0.248,0.0772,0.0,0.676,0.58,74.645,251920,4
5966,The Doors,Wishful Sinful (Doors Only Mix) - Robby Krieger Overdub,4djFbnaNnW23l7mNXJQlta,38,0.624,0.438,4,-12.758,0,0.0311,0.214,0.000192,0.157,0.433,115.922,177909,4
5967,Plusma,Marmots Dance,7f0yp8R3c26SxsnUftN1iG,61,0.663,0.388,7,-9.772,0,0.0384,0.414,0.122,0.271,0.289,84.059,144750,4
5968,Calibre 50,Salió A La Perfección,7L1hiumuXST9N4YgaF0JHs,65,0.747,0.396,0,-6.872,1,0.0358,0.672,0.0,0.13,0.84,136.801,191253,3
5969,The National,You Had Your Soul With You,453xpk4hea68C8HG4y0DdK,62,0.521,0.777,5,-5.824,1,0.0878,0.0194,0.0958,0.0866,0.276,154.007,206280,4
5970,Iamjakehill,Starship 92,7w6eusB4RjNh9wzvzHlqvP,58,0.758,0.315,10,-8.379,0,0.0312,0.499,0.0,0.0913,0.386,120.012,179288,4
5971,IDK,December,2XTyx7Txuj6dZ1lLYLj3Wc,58,0.586,0.807,11,-5.846,0,0.302,0.461,8.72e-05,0.117,0.77,130.455,210663,5
5972,Mary J. Blige,Know,6SPRv1ARom2ChnujUIVUjg,59,0.43,0.915,5,-3.338,0,0.393,0.093,7.72e-06,0.154,0.584,174.679,187493,4
5973,Todrick Hall,Dripeesha,2nzP8qAxOI9pz2Z2KsYYsB,60,0.899,0.79,10,-5.58,0,0.188,0.0714,1.25e-05,0.0838,0.74,101.972,187408,4
5974,Cazzu,Visto a las 00:00,0m1zfGk4oYfj4NxBLNheHZ,72,0.671,0.554,7,-7.28,1,0.479,0.643,2.08e-05,0.126,0.24,177.644,180990,4
5975,MKTO,Shoulda Known Better,4YWxPaQyZPF8jTqKUJ2RvZ,62,0.82,0.624,1,-5.309,0,0.129,0.528,1.51e-05,0.178,0.476,99.981,206455,4
5976,Volbeat,Last Day Under The Sun,6QrC8IQV29mwLgLMW1zGmm,65,0.558,0.879,4,-3.794,1,0.0401,0.000862,0.00195,0.0544,0.448,115.037,287400,4
5977,Canaan Smith,Beer Drinkin' Weather,64Pt5SxkY256IjcJw5AbNC,58,0.461,0.924,10,-2.875,1,0.0683,0.173,0.0,0.141,0.669,147.937,184532,4
5978,King Princess,You Destroyed My Heart,0NlQzhVJtvfvZI0IYkz4eM,58,0.439,0.858,9,-4.645,0,0.166,0.187,0.042,0.0707,0.767,203.911,220747,4
5979,Bring Me The Horizon,wonderful life (feat. Dani Filth),0ceW5TkemJUEmJERavfqQq,63,0.406,0.964,6,-4.076,1,0.206,0.000416,0.000231,0.401,0.406,173.058,274403,4
5980,DJ Snake,Quiet Storm (with Zomboy),3xBEwwc1zwGpOFtkp5HVkB,64,0.562,0.985,1,-1.869,1,0.0716,0.00124,0.846,0.886,0.358,150.069,225600,4
5981,Micro Tdh,Dime Cuantas Veces,4t8YQE2FIpTIq9SxeuOuuP,74,0.753,0.572,5,-6.062,0,0.371,0.335,2.02e-05,0.0858,0.752,200.007,213960,4
5982,Hillsong Worship,Every Breath,6BXzyWiTvgJeWGfEzFfi45,55,0.389,0.393,0,-9.021,1,0.0284,0.146,3.62e-06,0.0951,0.127,136.439,291400,3
5983,UVERworld,Touch off,2iscENxaM7EI43TVSyNUjz,63,0.499,0.891,4,-3.757,0,0.046,2.86e-05,0.000328,0.28,0.215,99.999,260707,4
5984,Jidenna,85 to Africa,2TF0kVvksniUGEdwnBSw2v,57,0.642,0.694,11,-6.104,1,0.364,0.000335,0.0,0.312,0.568,106.41,143331,4
5985,James Blake,Barefoot In The Park (feat. ROSALÍA),3onYsieuDICdVt5ULZSExF,66,0.558,0.632,9,-8.339,0,0.284,0.832,0.105,0.198,0.519,161.764,211200,4
5986,Grupo Firme,El Panal - En Vivo,539tH2sKF1Xb1nV3zKEQBz,44,0.501,0.828,5,-7.178,1,0.179,0.347,0.0,0.167,0.936,124.973,166625,3
5987,Shoreline Mafia,Breakdown (feat. Mac P Dawg),52iXpkU3eRuKPqls4D07kt,56,0.912,0.48,0,-9.601,1,0.182,0.00134,0.0022,0.0746,0.367,99.947,182667,4
5988,Quality Control,What It Is,1BYSOjWQBMnoBKzNU0vPMu,58,0.966,0.759,5,-6.15,0,0.235,0.181,0.0,0.205,0.697,130.024,147692,4
5989,Leftwing : Kody,I Feel It,5FzuDFYmUFcvjraadJXv28,69,0.566,0.954,6,-4.678,1,0.0376,0.00411,0.0257,0.0943,0.887,125.967,155250,4
5990,Thomas Sanders,Friends on the Other Side (Disney Villain Mash-Up),0oMVoAauSms81XHnI3BAP5,58,0.429,0.367,9,-12.578,0,0.0381,0.314,0.0,0.207,0.456,63.843,186058,4
5991,Gang Starr,Bad Name,544S44LQ1kkDoQLoEkxYNx,56,0.69,0.777,1,-4.637,1,0.275,0.0419,0.0,0.125,0.719,96.015,141520,4
5992,Hillsong Worship,Bright As The Sun,5cghG03x2EQBTV3bbZSmGO,55,0.438,0.514,11,-8.749,1,0.0296,0.0545,9.7e-06,0.241,0.201,135.082,378627,3
5993,Junior H,En Mis Dedos un Gallito,0w05EANAQs2Cf3xj5daRPY,56,0.693,0.587,8,-4.067,0,0.0278,0.393,3.74e-06,0.0999,0.689,150.036,188401,3
5994,Fona,Pacific Parc,1tDZO0ohKGDhKSYO1Ng1UI,58,0.664,0.236,0,-16.08,1,0.043,0.878,0.856,0.0819,0.315,73.017,101956,3
5995,Jorulf,Myrdal-Flam,5qoUtJVdcNWR3EndlthjYH,63,0.388,0.04,9,-23.131,1,0.044,0.978,0.897,0.11,0.0461,106.176,118188,4
5996,SIMO,Rippling,5y47UBTEB5JMZokl7KWYM1,62,0.207,0.0503,2,-23.889,0,0.0393,0.992,0.937,0.113,0.351,178.629,98127,3
5997,The Doors,Touch Me - 2019 Remaster,7Lwx2edo0NR7KJKmBo1jE5,35,0.476,0.628,1,-13.896,1,0.0558,0.219,0.0071,0.0852,0.745,110.201,192213,4
5998,LP,Into the Wild,2bJOBSa2ooAXmogMt7ZCSz,0,0.543,0.925,7,-4.185,1,0.0506,0.0415,2.17e-05,0.181,0.202,143.992,234227,4
5999,Beyoncé,Top Off - Homecoming Live,6GuC3CHgZ9ieTQ97kanZdO,62,0.598,0.692,9,-9.48,1,0.223,0.0298,0.0,0.69,0.537,129.819,82934,4
6000,Mitchell Tenpenny,Drunk Me - R3HAB Remix,3kwL8x4afaomYsX3d4cmPL,57,0.659,0.905,2,-3.113,1,0.144,0.0957,0.0,0.229,0.382,100.009,153975,4
6001,Gryffin,You Remind Me (feat. Stanaj),1br1KHZHkKhCcjz6sHysT5,58,0.573,0.903,3,-3.703,0,0.0341,0.11,1.97e-06,0.275,0.425,128.935,216799,4
6002,Chris Brown,Red,3WVA0zwkm1sPI61vXPLvtl,59,0.336,0.802,5,-4.976,0,0.0838,0.155,0.0,0.134,0.292,177.27,218080,4
6003,Akhil,"Duniyaa (From ""Luka Chuppi"")",2tjWCe2W7sgvS3C8NHcdtI,71,0.435,0.658,7,-5.949,0,0.0368,0.699,0.0,0.125,0.524,77.17,222501,4
6004,Fredrik Johansson,Open Eyes,7qOSXapFeF6dMXYZn6r7Jm,61,0.685,0.244,4,-14.351,1,0.0468,0.955,0.917,0.109,0.35,115.929,212029,4
6005,Lil Skies,Highs and Lows,0ZxY3V9miXeKIeKS3hgjCI,57,0.819,0.756,0,-6.962,1,0.345,0.0102,0.0,0.0952,0.36,109.996,174602,5
6006,The Doors,Tell All The People - 2019 Remaster,2Z9jLTcCcHWpiW3WF23l6N,34,0.38,0.334,4,-14.763,1,0.0305,0.668,0.0,0.248,0.682,172.803,200649,4
6007,Stick Figure,World on Fire (feat. Slightly Stoopid),35cWnQKyLjmzkq81M51D9n,58,0.87,0.539,2,-6.238,0,0.0433,0.334,0.133,0.162,0.733,141.017,238810,4
6008,Marshmello,Run it Up,41MlSJxqdr60xsfYocAgRA,62,0.422,0.875,11,-3.3,0,0.296,0.0084,1.07e-06,0.396,0.594,71.761,142500,4
6009,Ruud Vanderwege,Lucid Alchemy,7u7dK1IXsG4jdB6bK9PCFm,61,0.437,0.0465,0,-26.779,1,0.0435,0.894,0.923,0.12,0.1,119.958,258929,4
6010,Jon Bellion,Blu - Acoustic,2e7SEPyhuReSD8n9E1QOEq,57,0.424,0.296,0,-9.154,1,0.0453,0.761,4.49e-06,0.262,0.233,149.954,180531,4
6011,Duke Dumont,The Power,3EDbqYLrCNBP7J2CqcMPZO,72,0.625,0.831,5,-6.757,0,0.0541,0.00447,0.0624,0.0923,0.191,121.929,197450,4
6012,Cousin Stizz,Perfect (feat. City Girls),1M5j2kkogO78mEsROrTQak,57,0.967,0.668,1,-4.388,1,0.218,0.0932,6.02e-06,0.0937,0.382,124.006,196933,4
6013,Juanes,Querer Mejor,5Yp4UtIwEHfHXEowSan061,71,0.781,0.705,2,-4.51,1,0.134,0.297,0.0,0.118,0.615,82.523,171280,4
6014,The Doors,Shaman's Blues - 2019 Remaster,7jBBX9nVQbme8FBKqg2cXb,33,0.51,0.422,5,-15.035,1,0.0293,0.525,8.79e-05,0.106,0.728,145.985,287925,3
6015,Tycho,Pink & Blue (RAC Mix),3rxYhGVE6GHQyAy4CdGfq1,54,0.671,0.721,5,-7.378,1,0.0384,0.131,0.376,0.199,0.448,118.043,217271,4
6016,John Gurney,Drink I Think,4Qp86dtPjgd27bK5qGLdxK,56,0.632,0.725,5,-6.203,0,0.0276,0.361,5.32e-06,0.128,0.62,90.034,177867,4
6017,Wolfgang Amadeus Mozart,"Symphony No. 35 in D Major, K. 385 ""Haffner"": II. Andante",5RDgfDn09RSroUv1oeGDYa,35,0.195,0.058,7,-20.388,1,0.0414,0.7,0.833,0.133,0.0674,143.696,317600,4
6018,Sabaton,The Red Baron,78EgbJmQUvd6B3Z2L7JD54,62,0.404,0.97,0,-5.853,0,0.42,0.0257,0.0,0.0741,0.196,95.047,202333,4
6019,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),02dRkCEc8Q5ch4TTcnLxOn,69,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,217099,4
6020,Freddie Gibbs,Giannis (feat. Anderson .Paak),0jc0dX55DtUJaHRw8rreNd,59,0.657,0.839,5,-5.62,1,0.311,0.0715,0.0,0.399,0.525,90.448,198907,4
6021,Lil' Kim,Found You,64fcs3ZrzhMM11zdbgufXm,57,0.847,0.593,1,-7.193,1,0.303,0.121,0.0,0.106,0.342,103.966,212098,4
6022,The Doors,The Soft Parade - 2019 Remaster,7zBl3paLqwr97UrEv9gYew,32,0.67,0.511,9,-13.256,0,0.0455,0.109,0.000278,0.205,0.725,102.654,519876,4
6023,Kash Doll,Buss It,50tB4zuuKQFavJdHbD12hv,56,0.901,0.781,1,-7.709,1,0.123,0.00973,0.0,0.342,0.575,102.098,145051,4
6024,Dylan Sitts,Hotel,2JWTVS3ndZcwJrabnCAWvD,61,0.639,0.359,8,-8.64,1,0.0662,0.0839,0.769,0.116,0.149,91.094,159560,4
6025,Brandy,Love Again,29VCeUfeNgOzgWPvEQN9xm,60,0.494,0.471,7,-5.36,0,0.0704,0.42,0.0,0.0907,0.545,101.637,214278,5
6026,Conor Maynard,Someone You Loved,5aQDkvNNDDfwD2XHtW9xjq,63,0.631,0.355,1,-6.125,1,0.0279,0.856,0.0,0.124,0.44,109.917,148219,4
6027,KAROL G,Bebesita,69XHHNUwwgm7I0dlfqaGJS,65,0.714,0.826,7,-3.897,0,0.0385,0.319,1.6e-05,0.216,0.742,91.997,185053,4
6028,The Doors,Wild Child - 2019 Remaster,4r8aHEvSIM4U74yajykOTQ,32,0.485,0.458,0,-13.763,1,0.0274,0.0358,0.000516,0.363,0.787,171.909,155439,4
6029,The Doors,Do It - 2019 Remaster,7J9PRTUCnpydYLujduO9KZ,32,0.379,0.564,9,-14.651,0,0.0353,0.036,0.267,0.499,0.512,98.895,188959,4
6030,NAV,Why You Crying Mama,03Q1Tz2OxlA3sRrbXxmG3V,58,0.74,0.454,0,-7.521,1,0.415,0.424,0.0,0.106,0.412,76.507,253172,4
6031,Louis The Child,Big Time - X Games Theme,4ojhiplIMLGSC5bx0YVavB,56,0.814,0.529,1,-10.46,1,0.0875,0.00247,0.818,0.114,0.435,133.016,209887,4
6032,The Doors,Tell All the People - Doors Only Mix,56x8GdjsWjVY3dJuA5isCF,30,0.362,0.391,1,-12.619,0,0.0358,0.193,0.0,0.0954,0.425,172.008,203103,4
6033,Shiro Sagisu,A Cruel Angel's Thesis - Director's Edit Version,57MPlXPzzMql6fTyldNAxe,57,0.646,0.676,0,-9.477,0,0.0431,0.0339,1.99e-06,0.13,0.59,128.128,245093,4
6034,The Doors,Runnin' Blue - 2019 Remaster,6Giz4f8TZnn2qbTycs5aGT,31,0.681,0.369,2,-12.969,1,0.035,0.458,0.0,0.0641,0.835,111.597,147973,4
6035,The Doors,Easy Ride - 2019 Remaster,713zX3J5MuHXj3trcqxWFA,31,0.627,0.747,0,-13.668,1,0.0339,0.129,0.0,0.131,0.733,120.579,159306,4
6036,The Doors,Wishful Sinful - 2019 Remaster,7h980yKrWTNR9U5TzVQjSC,31,0.452,0.336,7,-14.288,1,0.029,0.715,3.84e-05,0.121,0.483,115.706,178189,4
6037,The Doors,Touch Me (Doors Only Mix) - Robby Krieger Overdub,4wjkCpT2evTi1xrrZZXyJb,30,0.461,0.623,1,-11.188,1,0.036,0.0167,0.0257,0.045,0.606,108.409,192595,4
6038,The Doors,Seminary School (a.k.a. Petition the Lord with Prayer),2x7BlP3LMihWW2QqBalpyd,32,0.657,0.171,2,-18.942,0,0.804,0.672,0.0,0.208,0.285,115.414,139154,5
6039,Marc Anthony,Lo Que Te Di,0W8NvcMsIuygeFnfNz2KnC,65,0.714,0.891,2,-4.223,1,0.0344,0.608,6.71e-06,0.288,0.652,97.073,241760,4
6040,The Doors,Who Scared You - 2019 Remaster,3r4SxdGGiqfPusrAM6ymqv,30,0.615,0.42,10,-12.234,1,0.0314,0.187,0.000852,0.171,0.634,136.253,235904,4
6041,Yung Bans,Hold Up (feat. Gunna & Young Thug),0dEHnISmXM6ca2b13HDnOW,57,0.858,0.543,7,-9.712,0,0.199,0.144,8.78e-06,0.0778,0.18,119.924,190032,4
6042,Tom Doolie,Aeroplane,2A3bViFrWuEoxReU9YgCyc,61,0.76,0.306,11,-12.863,0,0.385,0.713,0.837,0.391,0.963,86.001,106125,4
6043,The Doors,I'm Your Doctor (Screamin' Ray Daniels a.k.a. Ray Manzarek On Vocals),5T9Ikh77sWLPQWbmjYpTZV,28,0.52,0.315,0,-15.755,1,0.0419,0.489,5.67e-05,0.154,0.546,92.331,236614,5
6044,Roy Blair,I DONT KNOW ABOUT HIM,3CQ5CKzEaC7eCOlUyU7Bdm,58,0.695,0.57,9,-6.919,1,0.0931,0.186,0.00228,0.136,0.33,134.999,238255,4
6045,The Doors,Runnin' Blue (Doors Only Mix) - Robby Krieger Overdub,1TG7qB1UneSihJUzxuWoB8,29,0.675,0.455,11,-11.944,0,0.0445,0.0924,0.000111,0.0973,0.792,111.288,149049,4
6046,The Doors,Rock Is Dead - Complete Version,09IGIoxYilGSnU0b0OambC,27,0.475,0.33,9,-15.869,1,0.054,0.372,0.000319,0.133,0.161,121.833,3844354,4
6047,The Doors,Roadhouse Blues (Screamin' Ray Daniels a.k.a. Ray Manzarek On Vocals),38yGuAIwCFaleUMwRaRy2v,28,0.59,0.444,11,-15.245,0,0.0969,0.101,0.00275,0.368,0.641,123.757,328803,4
6048,Sabrina Claudio,On My Shoulders,3NZJBpz5OO8kYp1A2XvLDu,59,0.672,0.384,5,-6.945,0,0.0616,0.495,0.0184,0.111,0.178,143.134,217531,4
6049,The Doors,Chaos,7hzj69mufNeZeplPE3JxT9,26,0.553,0.366,5,-19.038,1,0.0979,0.32,0.0447,0.532,0.527,125.218,185996,4
6050,chief.,be here now,0xOlVRUewjWRZqyYFdOr7W,61,0.664,0.116,5,-17.59,0,0.0317,0.255,0.794,0.155,0.125,77.061,130179,4
6051,The Doors,Who Scared You - Doors Only Mix,459wIc0GcSysnuMdUmSQxm,28,0.571,0.419,9,-12.602,1,0.0294,0.0341,0.000373,0.398,0.597,136.78,198678,4
