artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
Grupo Codiciado,Los Caminos De La Vida - Bonus Track,4jhqJiuGfzMnpQo3Pkru7L,62,0.41100000000000003,0.485,5,-7.9910000000000005,1,0.0503,0.736,0.0,0.095,0.732,75.541,276410,4,Basic
Of Monsters and Men,Wild Roses,7f8iBUiwio1oX5lAFwC5xI,66,0.629,0.784,6,-6.377000000000001,0,0.0362,0.009040000000000001,5.429999999999999e-05,0.233,0.35600000000000004,116.021,242760,4,Basic
Silvestre Dangond,Vivir Bailando,7gL0eIncXB5ELO8BFMR3Uv,70,0.846,0.848,5,-4.752,1,0.121,0.10400000000000001,0.0,0.0837,0.5529999999999999,91.971,214413,4,Basic
Lil Tracy,Beautiful Nightmare,4IOmpWHND1FVjT7EFeZhLp,61,0.675,0.63,4,-8.052,1,0.07200000000000001,0.0263,0.0,0.284,0.223,77.492,185886,4,Basic
Roy Woods,Worth It,3MlLMID86qXhSMDhniWqH1,61,0.7040000000000001,0.552,4,-5.847,0,0.0719,0.18100000000000002,0.0,0.10300000000000001,0.132,76.006,192632,4,Basic
Theory of a Deadman,History of Violence,1aML2CdNXjkJJvIhzqN6Ka,62,0.5870000000000001,0.821,9,-5.041,0,0.0413,0.0536,0.0,0.0932,0.616,81.985,234567,4,Basic
Wiz Khalifa,Alright (feat. Trippie Redd & Preme),3k9vMJ09zyVP3N2pi8Yzj0,60,0.708,0.6609999999999999,6,-5.0280000000000005,0,0.11,0.00988,0.0,0.135,0.293,155.96200000000002,177865,4,Basic
Dagmar Collier,Qui vivra verra,6gfs2xM6OXGyzTsRxB2RNL,65,0.23600000000000002,0.0795,6,-25.732,1,0.0404,0.992,0.96,0.0925,0.244,71.47399999999999,133750,4,Basic
Set It Off,Killer In The Mirror,0x2TYePnFyfZ9ajY2WMkby,61,0.551,0.948,1,-3.8160000000000003,0,0.09699999999999999,0.00524,0.0,0.408,0.693,90.03299999999999,215000,4,Basic
Jackson Michelson,Stay Over,6YJY9l59OBxy3UKSeplf2q,58,0.597,0.7979999999999999,0,-5.162999999999999,1,0.0319,0.0446,0.0,0.121,0.6859999999999999,142.011,183813,4,Basic
Building 429,Fear No More,2dRkBASYztFHahOf5GNeQ9,59,0.502,0.7859999999999999,10,-6.4670000000000005,1,0.0464,0.0116,0.0,0.135,0.361,94.971,192927,4,Basic
Ashnikko,Halloweenie II: Pumpkin Spice,0RcwpbPBHFj18vIs5yGdxg,60,0.762,0.522,2,-7.593999999999999,1,0.057,0.0548,1.3800000000000002e-05,0.247,0.475,74.997,137530,1,Basic
David Guetta,Never Be Alone (feat. Aloe Blacc),3GT2CBmJWIEdCpHiB31WYK,73,0.535,0.9059999999999999,6,-4.699,0,0.0353,0.0202,0.000715,0.0886,0.732,126.012,178671,4,Basic
Cuco,Fix Me,6FiuZPzrZkHNHrvXZvcDz5,59,0.721,0.552,5,-8.568,1,0.0409,0.147,0.0,0.0981,0.18600000000000003,106.02799999999999,182230,4,Basic
Ski Mask The Slump God,He Diddy!,1DyErR1XiKOI0K9VYHGekf,59,0.885,0.408,8,-12.923,1,0.11599999999999999,0.581,1.23e-05,0.11699999999999999,0.263,129.894,74344,4,Basic
TOMORROW X TOGETHER,Blue Orangeade,7C31PdvTuSvEFqn2sKISsX,64,0.758,0.848,0,-3.6010000000000004,1,0.0572,0.00611,0.0,0.14300000000000002,0.42,111.015,185520,4,Basic
Brantley Gilbert,Man Of Steel,1eSsXKgo5O6VdF7HS4eZcT,58,0.583,0.688,9,-6.895,0,0.0365,0.007240000000000001,0.0,0.20800000000000002,0.405,140.083,185529,4,Basic
Highly Suspect,Fly,1PUPtIyDfyjTX1etgrFhk4,55,0.483,0.581,4,-6.974,0,0.109,0.276,0.0010199999999999999,0.544,0.331,124.699,268694,4,Basic
The Highwomen,If She Ever Leaves Me,7eU4GSfrANUlZBptlflhR5,59,0.444,0.5579999999999999,8,-5.684,1,0.039,0.282,1.49e-06,0.102,0.244,119.22,193373,3,Basic
Sophia Anne Caruso,Prologue: Invisible,7HnycoSDt76YPYnVzLWeIO,60,0.309,0.364,4,-11.761,1,0.0656,0.853,0.0006230000000000001,0.317,0.509,81.015,162792,4,Basic
Pouya,FIVE SIX,1qfbQdDlyXHuJ7PLI5XbYa,59,0.87,0.6890000000000001,8,-7.921,0,0.048,0.26899999999999996,0.000463,0.142,0.382,109.99600000000001,161455,4,Basic
Pop Smoke,Meet the Woo,4kdKKsPHWsyNrvFsZrcg52,59,0.816,0.526,1,-8.241,1,0.29,0.022000000000000002,7.049999999999999e-05,0.0881,0.38299999999999995,142.987,121080,4,Basic
Vincent Brahn,Monita,2kYi4RwuTernByCJR6D4e1,64,0.203,0.0664,5,-24.621,1,0.0452,0.9940000000000001,0.868,0.132,0.0433,65.108,196000,3,Basic
Romeo Santos,Los Últimos,6Y9P646HsmJtZEE2zmgHeF,64,0.903,0.6559999999999999,0,-3.9530000000000003,0,0.0528,0.294,2.26e-06,0.10800000000000001,0.868,122.057,282853,4,Basic
Rick Ross,Born to Kill (feat. Jeezy),0tCzx4i4gFMCVM7ikdBAgw,59,0.742,0.605,10,-7.209,0,0.33899999999999997,0.107,0.0,0.10099999999999999,0.45899999999999996,80.556,280933,4,Basic
Ameer Vann,Emmanuel,4PDvFyW8sYdEv38JdSkQ7E,60,0.7040000000000001,0.5429999999999999,6,-14.042,0,0.72,0.0159,0.0,0.0961,0.20600000000000002,101.03299999999999,167506,5,Basic
Wale,Set You Free (feat. Kelly Price),4nWyekGyIurZRSo0lKhZWH,58,0.645,0.667,8,-5.801,1,0.111,0.141,1.49e-05,0.20600000000000002,0.465,95.169,169000,4,Basic
SYML,Where's My Love,2NeM9rfWo70KQej9GxeaoL,68,0.598,0.34299999999999997,0,-11.04,0,0.025,0.853,0.0219,0.12300000000000001,0.419,103.984,202107,4,Basic
Lil Keed,Million Dollar Mansion (feat. Young Thug),5Y7V6bjD1rTLuSZIgASIyE,58,0.892,0.466,6,-8.184,0,0.408,0.036000000000000004,0.0,0.122,0.371,81.02,189987,4,Basic
Lost Kings,FU4E,6C3MGasn7adPXHlE1z4NbV,60,0.794,0.644,5,-5.522,1,0.0355,0.134,5.18e-05,0.182,0.7879999999999999,146.032,207280,4,Basic
Darell,Fumeteo,6dZgwCrQ2cPERXn63jG8PY,67,0.7809999999999999,0.584,1,-6.016,1,0.0684,0.135,0.000826,0.0784,0.45899999999999996,175.99599999999998,198875,4,Basic
Dermot Kennedy,Outnumbered - Acoustic,7FCdJdGEOBCHqZAYRoZAWV,69,0.522,0.39399999999999996,9,-7.921,0,0.0559,0.88,0.0,0.135,0.529,75.417,234884,4,Basic
Martin Garrix,Mistaken (feat. Alex Aris),18KjYhghq6K3ZmfcewWDp6,69,0.424,0.6940000000000001,6,-4.912,0,0.0386,0.0573,0.0009369999999999999,0.133,0.0801,128.034,282481,4,Basic
Stick Figure,Above the Storm,1mOQwe1UcsuK3l3MGFtim6,58,0.773,0.752,5,-6.537000000000001,0,0.136,0.235,0.569,0.09300000000000001,0.6559999999999999,168.002,294730,4,Basic
Yung Bans,100 Shells (feat. YNW Melly),5I6KerEUkIIuCyU7oLEiTO,59,0.626,0.7440000000000001,4,-4.921,0,0.301,0.546,0.0,0.648,0.23,151.563,180000,4,Basic
Ann Marie,Ride for Me (feat. Yung Bleu),2UW09ZFpba5MHiG9Bc4t8w,59,0.6609999999999999,0.614,6,-6.7139999999999995,1,0.0433,0.13699999999999998,0.0,0.113,0.34600000000000003,94.954,203707,4,Basic
Fuerza Regida,Te Ira Mejor Sin Mi,28LjWxIfDHCReZLDn9B7nt,60,0.6779999999999999,0.496,0,-6.25,1,0.0314,0.494,0.00121,0.389,0.677,102.04700000000001,173125,4,Basic
Cheat Codes,Highway,4rhdtzBmrrDxYi35yQDpzF,69,0.625,0.573,1,-4.314,0,0.0491,0.0609,0.0,0.27,0.37,95.895,221320,4,Basic
James Blake,I'll Come Too,6EvUAsfncetT0RcWshHCbl,62,0.6609999999999999,0.47200000000000003,7,-7.888999999999999,1,0.16399999999999998,0.757,0.00275,0.192,0.20600000000000002,73.986,222400,4,Basic
La Energia Nortena,Lamberto Quintero,2bEUKoTHXblowNcujNEf1t,62,0.765,0.853,10,-4.692,1,0.0705,0.36200000000000004,2.8699999999999996e-05,0.124,0.8220000000000001,119.785,267833,4,Basic
Caitrìona Caitir,Morass,1FXshXB0McPgzDJdWSHDZF,65,0.158,0.0196,0,-27.568,0,0.0427,0.9740000000000001,0.821,0.141,0.0542,69.626,130261,4,Basic
Kota the Friend,Hollywood,3sp3wHVuQ3CRtsZykHDtKq,60,0.8440000000000001,0.6459999999999999,6,-5.746,1,0.243,0.521,0.0,0.0952,0.684,88.01100000000001,241679,4,Basic
Angel Olsen,All Mirrors,5Zcry3zaBmgJrtQ78XEJQf,61,0.433,0.688,7,-7.377999999999999,0,0.0376,0.00302,0.00195,0.153,0.23199999999999998,105.01799999999999,282027,4,Basic
Paulo Londra,Adan y Eva,132ALUzVLmqYB4UsBj5qD6,77,0.767,0.7090000000000001,1,-4.47,1,0.336,0.32299999999999995,0.0,0.0745,0.72,171.993,256972,4,Hit
Alex Aiono,Unloving You,21ms2KdWugFjU4x7SyA4nB,63,0.35600000000000004,0.287,6,-7.449,1,0.0453,0.8340000000000001,0.0,0.268,0.42700000000000005,175.257,207065,3,Basic
Hreidar,The Way There,2X0ophIMSyCw9SSISrIEpQ,64,0.521,0.0117,2,-27.872,1,0.0567,0.996,0.9640000000000001,0.11199999999999999,0.301,65.48,204216,4,Basic
Vampire Weekend,How Long?,5jd6XPyXSY4jQVG3SlXP1b,60,0.8640000000000001,0.39,11,-7.438,0,0.0392,0.502,4.8100000000000004e-05,0.127,0.8109999999999999,103.948,212253,4,Basic
Weezer,Island In The Sun,0D5JFWV3fNjg7GvJeFsUxv,0,0.654,0.802,4,-6.2989999999999995,0,0.0289,0.00698,0.001,0.177,0.693,114.637,200067,4,Basic
G-Eazy,Got A Check (feat. ALLBLACK & Offset Jim),6GEH35NKoeqMnDmT37YmHg,62,0.862,0.693,10,-4.096,0,0.27699999999999997,0.162,0.0,0.114,0.44,81.984,223389,4,Basic
Vampire Weekend,Hold You Now (feat. Danielle Haim),15E2P2ToSLNnZvcOEQra6a,61,0.284,0.457,0,-9.238999999999999,1,0.0382,0.0817,0.0,0.413,0.293,86.88,153787,4,Basic
Espen Holmén,Someday,21c3IxNNDGu9F7buYHtU6n,64,0.6970000000000001,0.161,2,-15.552999999999999,1,0.085,0.993,0.925,0.11199999999999999,0.28800000000000003,75.781,276543,3,Basic
SiR,Still Blue (feat. Jill Scott),3jWnfv5QqiNCMaGUcLqGjo,61,0.685,0.48100000000000004,0,-7.843999999999999,0,0.0444,0.826,1.63e-05,0.10099999999999999,0.49,127.83200000000001,185640,4,Basic
Steven Universe,True Kinda Love (feat. Estelle & Zach Callison) - Music Video Version; Bonus Track,6ph4s0eFWgO8gDJo9Dc5l9,61,0.7020000000000001,0.34,3,-11.642000000000001,1,0.0327,0.606,0.00033999999999999997,0.10400000000000001,0.33899999999999997,101.99799999999999,157761,4,Basic
Blueface,Thotiana (REMIX feat. YG),7BCq3pUvTqJMvBzUmhcexK,62,0.92,0.6829999999999999,10,-4.997,0,0.228,0.0369,0.0,0.111,0.716,104.079,202975,4,Basic
GATTÜSO,When In Rome,1ysP0xeOMwpdaPvYbZtBN5,63,0.706,0.8859999999999999,11,-4.945,1,0.0447,0.0444,3.5100000000000006e-05,0.26899999999999996,0.5539999999999999,119.992,194767,4,Basic
Christian Nodal,Perdóname,5ad2hlnBi2DWmy8GHVQDis,66,0.6,0.5920000000000001,4,-3.4010000000000002,0,0.03,0.5760000000000001,0.0,0.215,0.73,153.93200000000002,143360,4,Basic
Jeezy,the enTRAPreneur,0pXD8gIvmNKMuqeLlrrFSc,58,0.578,0.5670000000000001,4,-8.75,0,0.17800000000000002,0.42700000000000005,0.0,0.508,0.568,140.35399999999998,154147,4,Basic
Kasbo,I Get You,6ClgdWhFNpAGAMFAjAbor1,59,0.57,0.7859999999999999,3,-3.85,1,0.0379,0.251,0.00041500000000000006,0.27899999999999997,0.179,111.02799999999999,237838,4,Basic
CLC,ME,7w3mCZJZbfXzNebD5vktMI,67,0.752,0.804,11,-3.512,0,0.0656,0.022000000000000002,1.76e-05,0.0865,0.795,146.94299999999998,193253,4,Basic
Jack Harlow,ROTTEN (feat. EST Gee),15jg4vt123axobdGleLugn,58,0.8440000000000001,0.54,6,-5.58,0,0.166,0.0144,0.0,0.16699999999999998,0.133,107.00399999999999,190963,4,Basic
Stick Figure,Once in a Lifetime,3ABx6PStRO5lyN3Emo8dns,59,0.401,0.619,7,-6.228,0,0.0345,0.456,0.00842,0.373,0.19399999999999998,91.00399999999999,340046,4,Basic
The Head and the Heart,See You Through My Eyes,2XBAkFYQyVNnwhGQVNxQKZ,58,0.585,0.619,0,-7.04,1,0.0288,0.0945,0.0,0.079,0.326,86.166,234365,4,Basic
Rick Ross,Bogus Charms (feat. Meek Mill),3va2EAQNqHBDkJiuWEU3XW,60,0.53,0.655,1,-7.3839999999999995,0,0.14300000000000002,0.53,0.0,0.11699999999999999,0.131,87.49799999999999,241453,4,Basic
Young Nudy,Extendo (feat. Lil Uzi Vert),3zXPxm4WxdCIgfdsbad9FH,58,0.8170000000000001,0.67,1,-7.2989999999999995,1,0.22,0.105,3.4e-06,0.366,0.47200000000000003,133.05200000000002,259520,4,Basic
Pecos & the Rooftops,This Damn Song,7s9bJQK8sr8yDyOAHn8miR,57,0.647,0.47200000000000003,0,-6.742999999999999,1,0.0323,0.193,0.0,0.26899999999999996,0.166,120.18700000000001,280000,4,Basic
grandson,Stigmata,2dmPVqFpmhNuggEB3niC9S,62,0.469,0.862,4,-6.48,0,0.109,0.000248,0.000322,0.0661,0.322,87.04799999999999,217459,4,Basic
Yung Pinch,Hell On Earth,1UlYY7R3ck74PnY5w7rQ5F,59,0.6579999999999999,0.575,5,-5.55,1,0.039,0.763,3.49e-06,0.366,0.263,93.977,137253,4,Basic
Maître Gims,Hola Señorita,71MEWIf4Itr8Pd9OW5Mq7q,75,0.588,0.7959999999999999,0,-3.945,0,0.262,0.386,0.0,0.198,0.546,192.128,206853,4,Basic
Grupo Firme,Me Canse de Amarte,4QDG27qYvJP0FVtwE6Homh,63,0.594,0.46,9,-6.821000000000001,1,0.0335,0.205,0.0,0.121,0.47700000000000004,135.248,198294,4,Basic
YBN Almighty Jay,Spaceship,1aDYMZMnp8YnOSSG34Dx6X,59,0.752,0.6940000000000001,1,-6.1979999999999995,1,0.344,0.059000000000000004,0.0,0.109,0.47600000000000003,160.18,145038,4,Basic
Aimee Fleur,Windswept,716WusJfauRzjUjNEKs4Cd,65,0.231,0.0292,9,-24.986,0,0.0349,0.981,0.884,0.10300000000000001,0.11800000000000001,67.762,146045,4,Basic
ILLENIUM,Gorgeous (& Blanke with Bipolar Sunshine),6YeUIhr2njkkCBaBBrRK9j,59,0.52,0.8809999999999999,6,-4.249,0,0.11599999999999999,0.047,0.0008550000000000001,0.331,0.29100000000000004,180.013,277317,4,Basic
King Princess,Trust Nobody,2hCs9X2iCsrrSFDXelSZMv,60,0.609,0.9109999999999999,6,-4.218999999999999,1,0.0745,0.11800000000000001,0.000605,0.135,0.611,79.987,195067,4,Basic
SAINt JHN,High School Reunion,48M7xPTieNADp3FI5E7P5w,61,0.657,0.7090000000000001,7,-6.629,0,0.037000000000000005,0.284,0.00359,0.159,0.281,162.929,206160,4,Basic
Ryan Trey,LV Smoke,65APBxUtoaJnO97ohduFmD,59,0.767,0.6729999999999999,3,-6.417000000000001,0,0.0609,0.662,0.0,0.23600000000000002,0.9259999999999999,114.079,151514,4,Basic
Daniel Hueber,Ticino,1GWs7zZprhLpLjwt7l6hfF,66,0.344,0.183,6,-20.363,0,0.0513,0.992,0.9490000000000001,0.113,0.27899999999999997,125.26100000000001,104000,4,Basic
Beyoncé,Mi Gente - Homecoming Live,2iGIBnofyVatf7cjtyIGlI,65,0.667,0.741,7,-10.832,1,0.0553,0.00232,1.48e-06,0.426,0.638,104.848,176718,4,Basic
EARTHGANG,Tequila (feat. T-Pain),3UCsep8Bqc3qSfYUC4YZh5,59,0.662,0.769,10,-5.148,0,0.14,0.159,0.0,0.239,0.616,173.855,273667,3,Basic
Luigi 21 Plus,Siempre Papi Nunca Inpapi,2N8qVDq1MI0wKHngJMLlbZ,69,0.797,0.7440000000000001,9,-6.2829999999999995,1,0.0892,0.036000000000000004,0.000349,0.0662,0.722,93.98100000000001,205253,4,Basic
Lambert,Awake,4gFnOcArAjAx0wqadjtzsq,64,0.584,0.239,7,-23.295,1,0.0424,0.961,0.91,0.157,0.147,140.004,200852,4,Basic
Fuerza Regida,Del Barrio,7lJGZN6OVOnEYYGy8SPDIT,60,0.594,0.721,4,-3.931,1,0.081,0.392,0.0,0.106,0.79,114.45,165784,4,Basic
Milky Chance,The Game,0c1Luu0yAEaKT4ZCa8N0fu,59,0.723,0.768,5,-5.281000000000001,0,0.053,0.207,0.00082,0.0806,0.9470000000000001,75.023,213280,4,Basic
Thomas Rhett,Up,2aXXhuiXh0OcpyZVFJthCg,58,0.626,0.9359999999999999,2,-4.388999999999999,1,0.0543,0.025,2.35e-06,0.32299999999999995,0.62,89.988,207099,4,Basic
Lola Blanc,Angry Too,7pEGM6phhCcPXx0muMqFWW,63,0.551,0.742,8,-5.216,1,0.0724,0.0624,0.000221,0.0673,0.614,160.08100000000002,204089,4,Basic
Felly,Heartstrings (feat. Santana),0c7q7JTyegl4PS8jnIqFdH,58,0.512,0.5429999999999999,3,-6.832000000000001,0,0.257,0.0818,1.21e-06,0.172,0.662,79.562,256000,4,Basic
Maddie & Tae,Bathroom Floor,53jcm6YN3K4UHbwFzysPpb,59,0.51,0.871,2,-4.256,1,0.0516,0.0844,1.3000000000000001e-05,0.585,0.828,184.084,153722,4,Basic
Gang Starr,Hit Man,2nTWyVObBPtxBK2cZmDIzA,60,0.6759999999999999,0.71,7,-5.803999999999999,1,0.29100000000000004,0.166,0.0,0.107,0.9109999999999999,96.089,142173,4,Basic
Dean Lewis,Chemicals,35AG36QH9ytiNtPyx9xwr8,67,0.551,0.46299999999999997,11,-9.683,1,0.0391,0.679,1.3e-06,0.14,0.18600000000000003,80.922,221707,4,Basic
Lisa Chong,Lisa's waltz,7l2CT1m2Fr9p5aQEYV6TEj,65,0.466,0.0438,3,-22.705,1,0.0451,0.988,0.956,0.11,0.0812,67.495,129813,3,Basic
Toro y Moi,Ordinary Pleasure,31F0KxmTD4rz3o0tJht5RL,58,0.878,0.779,7,-7.2829999999999995,1,0.135,0.11800000000000001,0.0192,0.10400000000000001,0.778,115.009,183746,4,Basic
Aron Risa,Whenever You Are With Me,2E4e5HgV9h58cJdYcZpEX0,64,0.531,0.0654,8,-20.78,0,0.0612,0.995,0.95,0.132,0.71,83.134,146000,3,Basic
Cody Johnson,Understand Why,4ezCwgeG8vFDxvNtiUGMmm,57,0.524,0.802,7,-4.205,1,0.0351,0.0444,7.72e-06,0.187,0.601,140.064,190693,4,Basic
Greer,Song for Me,0QtWg6I0Y6WM4uoX523SH3,59,0.316,0.909,10,-5.382999999999999,1,0.0613,0.0274,0.0361,0.10800000000000001,0.39899999999999997,102.816,208655,3,Basic
Rich Brian,Kids,5zXK1z8U96zU3tZlFFXYdH,63,0.635,0.6940000000000001,1,-3.549,1,0.159,0.0596,0.0,0.141,0.39799999999999996,85.809,270131,4,Basic
Sheff G,We Getting Money,4B1HkmoPxGnIiovU1iy4IL,59,0.851,0.6729999999999999,1,-5.405,1,0.257,0.0452,0.0,0.314,0.7759999999999999,120.973,181509,4,Basic
Hey Violet,Better By Myself,77ixMBo91onYG37mAZiaUj,62,0.695,0.715,6,-6.675,0,0.0528,0.0568,0.000221,0.0992,0.8909999999999999,96.99700000000001,194409,4,Basic
Drake,My Side,4alHkxxwAhvoGg3dJCATKV,60,0.5489999999999999,0.495,6,-5.6610000000000005,0,0.133,0.603,7.26e-06,0.0979,0.385,81.012,294651,4,Basic
Mak Sauce,Good Morning,3XuoyFromotNqDFl6vzwC6,58,0.884,0.5429999999999999,11,-8.552,1,0.49200000000000005,0.0603,0.0,0.0672,0.7829999999999999,148.037,155742,4,Basic
Cage The Elephant,Skin and Bones,6ubPFMzlIg73d1jzzWcC8B,61,0.539,0.7879999999999999,9,-3.228,0,0.0397,0.0089,0.0,0.29,0.35700000000000004,159.983,196173,4,Basic
Kim Petras,Purgatory,37gpM1dV8ZPzBduH9ObH58,62,0.789,0.66,0,-8.787,1,0.0424,0.34,0.9209999999999999,0.0715,0.106,114.012,128219,4,Basic
Steven Malcolm,Even Louder,3H8M5OvYVupSFCOOcAwi5l,58,0.515,0.742,7,-4.617,1,0.0614,0.318,0.0,0.11900000000000001,0.161,85.116,209647,4,Basic
NAV,Know Me,4odbaySGxXOgH7ISBUfgvg,60,0.925,0.575,1,-5.992000000000001,1,0.163,0.0238,0.0,0.105,0.165,142.047,155493,4,Basic
Reik,Ráptame,7KvrfnCkHb2qBDyVOqJ2bt,71,0.637,0.721,0,-6.441,1,0.168,0.0125,8.46e-06,0.0606,0.419,184.007,198093,4,Basic
Lindsey Stirling,The Upside (feat. Elle King),12MCtbckqyLvaOjG7u7UnI,62,0.514,0.856,2,-4.285,1,0.0717,0.00123,6.34e-06,0.544,0.35100000000000003,117.014,228502,4,Basic
Luh Kel,Old Me,5zP5Xls5haAQsxhZtlpvvc,59,0.812,0.54,5,-5.985,0,0.228,0.242,0.0,0.121,0.502,130.011,193715,4,Basic
Mingmei Hsueh,Can You Feel The Love Tonight,6KQVHlSUKdIEO91qTNm6Uz,63,0.40399999999999997,0.0251,9,-29.059,1,0.0413,0.993,0.96,0.10800000000000001,0.532,98.777,130625,4,Basic
Vampire Weekend,"Jerusalem, New York, Berlin",7lQgoAWAFAo0XW7dW2TL1y,60,0.562,0.19899999999999998,9,-10.4,1,0.0574,0.917,0.0,0.22899999999999998,0.4,134.039,174653,4,Basic
Just Juice,World Fall Down,1rK3tpjTWNcxBPhBtPva0T,59,0.7240000000000001,0.647,8,-5.874,1,0.361,0.382,0.0,0.107,0.67,149.94899999999998,233623,4,Basic
Wage War,Who I Am,4jPoGu1ozcUKlftLVxOmqX,61,0.502,0.968,1,-3.423,1,0.155,0.000909,1.46e-06,0.621,0.209,106.994,221760,4,Basic
Megan Thee Stallion,Money Good,2I6m7c5IfPR7za6B1im2X7,58,0.8290000000000001,0.748,5,-4.626,0,0.43,0.0215,0.0,0.14800000000000002,0.81,176.953,197954,4,Basic
Kesh Kesh,Vibin',7ang2G6KAVl0lTRWzm4RWv,62,0.6859999999999999,0.805,11,-6.816,0,0.154,0.0047799999999999995,1.09e-06,0.0887,0.289,130.981,154567,4,Basic
Nightly,Twenty Something,6Wz9rIfo9tOBcVCd1Mo7F7,59,0.6409999999999999,0.589,5,-6.305,0,0.0275,0.096,9.67e-05,0.20800000000000002,0.11,100.001,276957,4,Basic
Nio Garcia,Mantecado de Coco,5CGFApNEqgMcoKo6Q4KJ3g,72,0.6920000000000001,0.662,4,-5.138999999999999,1,0.25,0.562,0.0,0.267,0.664,180.048,249333,4,Basic
Jenni Rivera,Aparentemente Bien - Versión Banda,2nHekPOutiUg9MiCp74NjH,66,0.76,0.498,2,-5.272,1,0.0337,0.20800000000000002,0.0,0.138,0.7170000000000001,137.998,257722,4,Basic
Sophia Anne Caruso,Home,3HaeSBEqEUIWHx7yGEDxXh,60,0.414,0.621,2,-6.505,1,0.0397,0.292,0.0,0.275,0.18899999999999997,145.863,227986,4,Basic
Denzel Curry,AUTOMATIC,2TqfASuL5JRds7bJX01PdZ,61,0.818,0.648,2,-5.899,1,0.0914,0.00488,0.0,0.077,0.374,140.058,182520,4,Basic
Edwin Luna y La Trakalosa de Monterrey,Me Hiciste un Borracho,7clo8Ze4hzhc0ZkoX0rJbw,63,0.5479999999999999,0.5770000000000001,3,-1.172,1,0.037000000000000005,0.49,0.0,0.0699,0.7759999999999999,169.85,199765,4,Basic
DubVision,Back To Life,3rnBqIIoxOpQ0p9BeW3NT4,66,0.5539999999999999,0.8640000000000001,2,-4.4030000000000005,1,0.0889,0.0016600000000000002,0.0,0.11900000000000001,0.305,126.975,201260,4,Basic
Hayden James,NUMB,7J8aSwSVuFKekcNp1n8jDa,59,0.617,0.5579999999999999,10,-7.046,0,0.0431,0.184,1.03e-06,0.0911,0.4,147.93200000000002,217296,4,Basic
Skizzy Mars,Gift and a Curse (feat. Yung Pinch),4ffiKZuYJPRpLaeVHXMVyM,59,0.7909999999999999,0.684,2,-4.65,1,0.261,0.22699999999999998,0.0,0.111,0.69,150.079,153600,4,Basic
Tom Merrall,Hopedale,4VZBnGVLY4HNJqcWfVMsd4,63,0.6890000000000001,0.0663,0,-23.541,1,0.0336,0.995,0.9420000000000001,0.0758,0.5,99.96700000000001,157357,3,Basic
Maluma,Te Quiero,71WrR2qgwisH0tJZnI5xiQ,67,0.7659999999999999,0.835,11,-3.057,0,0.0587,0.371,0.0,0.53,0.96,98.025,229200,4,Basic
Joel Adams,A Big World,4vhW66VGfINDEOssckYMIW,66,0.39399999999999996,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,186681,4,Basic
Sech,Boomerang,6E8uqptcabNz9ym19FkDye,74,0.711,0.6579999999999999,8,-4.628,1,0.0621,0.355,0.0077,0.11,0.608,163.805,203392,4,Basic
Beyoncé,Freedom - Homecoming Live,2NTp1e0sRMHiw368rfCGvE,65,0.485,0.813,2,-7.528,1,0.114,0.0017399999999999998,1.09e-05,0.406,0.40299999999999997,85.16,114370,4,Basic
Korn,Can You Hear Me,5VXeawVov6ikGAaT0If8n9,64,0.5670000000000001,0.925,2,-4.131,1,0.0446,0.00031600000000000004,0.0235,0.18600000000000003,0.457,120.057,172867,4,Basic
Fiona Floyd,ocean eyes,1DSASw2UZSNl5r9pgxc6KW,63,0.6809999999999999,0.0419,0,-20.065,1,0.0833,0.9940000000000001,0.9520000000000001,0.114,0.201,66.005,147782,4,Basic
Gian Marco Castro,Through Your Eyes,1Lvv07PvIeU1AMDVFiX7RY,63,0.461,0.0522,8,-27.953000000000003,0,0.0602,0.996,0.9420000000000001,0.0973,0.23600000000000002,66.845,206000,3,Basic
Kid Ink,No Stones (feat. Casey Veggies),3UWmDKnRXFCFvtIVoDBfrq,60,0.826,0.336,0,-14.47,0,0.429,0.17800000000000002,0.0,0.31,0.493,144.001,201667,4,Basic
Calibre 50,Chalito - En Vivo,5fzKzpAcYCgBX7w5ZnWqrb,47,0.568,0.599,0,-7.867000000000001,1,0.0657,0.5479999999999999,0.0,0.201,0.934,119.602,157307,1,Basic
Lucky Daye,Late Night,1Fwppfa2qKDAETKveNFsHR,61,0.823,0.5479999999999999,6,-6.899,1,0.0811,0.44299999999999995,0.0009369999999999999,0.179,0.797,99.00299999999999,237518,4,Basic
Eric Bellinger,Moist (feat. K CAMP),4MA3Wedt0uN60IhQ3JV7GE,62,0.677,0.691,10,-6.357,0,0.353,0.0756,0.0,0.693,0.35,99.93299999999999,200979,4,Basic
girl in red,i need to be alone.,7LBfVMw4MNNGCLGmXeuDv6,62,0.513,0.546,10,-10.384,1,0.0331,0.267,0.0033299999999999996,0.235,0.584,148.031,176500,4,Basic
Bring Me The Horizon,Ludens,2eZjO58Qe9og2xmyfw4qwJ,53,0.295,0.679,1,-6.182,1,0.15,0.000551,5.44e-05,0.165,0.381,197.96400000000003,280152,3,Basic
